단어,개수
860.13을,1
성공했으나,1
기술주들에,1
하락했다.나정환,1
"마감했다""면서",1
"""엔비디아(5.7%)와",1
AMD(5.6%)의,1
2.7%,1
휴렛팩커드의,1
암바렐라의,2
설명했다.부채한도,2
해결을,1
변수에,2
조정안은,1
운영위원회에서,1
통과되면서,1
하원에서도,1
통과될,1
"""정치적인",1
자극시킬,1
"긴축,",1
공존할,1
말했다.FOMC,1
경로에,2
전망시장에서는,1
72%대로,2
33%대에서,1
뛰어올랐다.,1
65%대에서,1
27%대로,1
꺾였다.시장의,1
이벤트이자,1
사이에서도,1
제임스,1
불러드,1
세인트루이스,1
해야한다고,1
강조해왔지만,1
부의장에,2
지명된,2
적절하다는,1
내비쳤다.한,1
"""제퍼슨",1
'중단'이나,1
'종료'가,1
'건너뛰는,1
것'이라는,1
표현을,1
사용했다는,1
"시사한다""면서도",1
종료를,1
베이지북에서도,1
지역에서,2
연체,1
언급했다는,1
미뤄볼,1
분석했다.긴축,1
"""Fed는",1
대출태도,2
가늠하기,2
필요하지,2
"견해""라며",1
주어지지,2
차익실현성,1
2570대,1
내려왔다.1일,1
10.31포인트(0.40%),1
2566.81포인트를,1
지지하던,1
"272억원,",1
617억원,1
864억원,1
있다.지수,1
전기가스업을,1
"2.70%,",1
"2.64%,",1
중에서는NAVER,1
20만3000원에,1
10시23분,1
2.44포인트(0.28%),1
859.38포인트에,1
있다.개인의,1
지원사격에,1
"553억원,",1
53억원,2
3.38%,1
8만7400원에,1
휴렛패커드의,1
금융중심지,1
여의도[서울시,1
"2,400∼2,700으로",1
김형렬·강민석,1
밸류에이션(평가,1
가치),1
"시기""라고",1
4조1천억원,1
3조8천억원이,1
"2조4천억원,",1
1조3천억원에,1
64조7천억원의,1
88%인,1
57조1천억원은,1
차지하기도,1
시동을,2
"""시장에",1
책임질,1
주인공을,1
"업종인데,",1
성장성도,1
"풍부하다""며",1
개선이라는,1
'전차',1
믿어,1
의심치,1
"않는다""면서도",1
"""해외",1
커진다는,1
(반도체,1
업종의),1
파트너로는,1
"부담스럽다""고",1
전환…반도체주,1
약세[이데일리,2
내주고,1
10.76포인트(0.42%),1
2566.36에,1
274억원을,1
572억원을,1
매도다.,1
823억원을,1
있다.대형주가,2
"음식료,",3
타며,1
한미반도체(042700)도,2
한미약품(128940)과,1
있다.이수스페셜티케미컬(457190)은,1
인적분할로,1
상한가다.,1
이수화학(005950),1
20.96%,1
3만2600원에,1
이사회를,1
석유화학사업부문은,1
"이수화학이,",1
정밀화학사업부문은,1
이수스페셜티케미컬이,2
맡는,1
인적분할을,4
날보다,2
3만1096.08에,1
33분,2
0.60포인트(0.02%),2
"2,577.72를",2
"79억원,",2
43억원을,1
현대차증권(001500),1
분석했다.미국이,1
"나온데다,",1
522.4억달러로,1
SK하이닉스(000660)(-1.93%)가,1
"LG화학(051910)(1.15%),",1
"통신업(0.18%),",2
"의약품(0.34%),",2
금속(0.26%),2
"유통업(-0.03%),",2
"제조업(-0.08%),",2
운수창고(-0.47%),2
3.57포인트(0.42%),2
860.51을,2
"에코프로(086520)(0.36%),",1
셀트리온헬스케어(091990)(1.08%),1
"HLB(028300)(-0.27%),",1
HPSP(403870)(-2.20%),1
최재구,1
하나은행에서,1
1.15포인트(0.05%),1
"2,312.54로",1
"2,310대에서",1
2022.12.26,1
jjaeck9@yna.co.kr,1
43억원어치를,1
든,1
감소했고,1
드러나,1
21억달러로,1
SK하이닉스(-1.93%)가,1
"LG화학(1.15%),",1
490억원어치를,1
"에코프로(0.36%),",1
셀트리온헬스케어(1.08%),1
"HLB(-0.27%),",1
HPSP(-2.20%),1
0.51포인트(0.02%),27
"2586.03,",6
1321.0원에,11
중이다.1일,1
2.5p(0.10%),1
2579.62를,1
순매도했다.5월31일(현지시간),1
마쳤다.뉴욕증시는,1
위축되는,1
증액법안이,1
하락마감했다.서상영,1
"""인텔이",1
"-1.63%,",1
"-1.3%,",1
-0.28%,1
859.98를,1
545억원,1
"235억원,",1
276억원,1
"2.62%,",1
"-0.18%,",1
7.5원,1
1319.7원에,1
6.2원,5
1321원에,6
전환했다.1일,1
0.08포인트(0.03%),1
2578.00에,1
2572.56로,1
열었으나,1
"376억원,",1
134억원을,1
292억원을,1
3만2908.27에,1
1만2935.29에,3
"위축되고,",1
견조하나,1
기업들에게,1
짚었다.그러면서,1
마이너스권을,2
1.81포인트(0.21%),1
858.75에,1
617억원을,1
"453억원,",1
337억원을,1
리노공업,2
H/W),1
7.80원(0.59%),1
1천319.40원에,1
[이미지출처=연합뉴스]이날,1
2577.29에,1
177억원,2
"135억원,",1
44억원가량,1
"네이버(NAVER)(1.25%),",1
"LG화학(0.72%),",1
"SK하이닉스(-1.47%),",1
"현대차(-1.45%),",1
"LG에너지솔루션(-1.00%),",1
"의료정밀(1.67%),",1
"전기가스업(1.39%),",1
"보험(1.01%),",1
"화학(0.93%),",1
"종이·목재(0.68%),",1
서비스업(0.52%),1
"운수장비(-0.77%),",1
"운수창고(-0.50%),",1
음식료업(-0.48%),1
전기·전자(-0.31%),1
내렸다.31일(현지시간),1
2.10포인트(0.25%),1
859.04를,1
592억원,1
281억원어치,1
2.30%,1
"셀트리온헬스케어(0.95%),",1
셀트리온제약(0.35%),1
개장시황코스피,1
재돌파를,1
조정과,2
관망세다.1일,1
2577.31에,1
"114억원,",1
1.98포인트(0.23%),1
858.92를,1
오락문화가,1
출판·매체복제는,1
있다.원/달러,2
있다./,1
0.69포인트(0.03%),1
2576.43을,1
148억원을,1
"삼성전자(-0.7%),",1
SK하이닉스(-2.03%),1
기아(-1.4%)의,1
LG화학(0.72%)의,1
0.4포인트(0.05%),1
856.54에,1
"460억원,",1
655억원을,1
"JYP엔터테인먼트(2.05%),",1
에스엠(2.55%),1
"셀트리온헬스케어(1.35%),",1
셀트리온제약(0.94%)의,1
1320.2원을,1
"부정적""이라며",1
가이던스(목표치)를,1
높이지,1
해석된다.31일(현지시간),1
"32,908.27로",1
0.84포인트(0.03%),1
2576.28을,1
출회했다.,1
"90억원,",1
1.21포인트(0.14%),1
855.73을,1
649억원을,1
"406억원,",1
221억원을,1
순매수…기관도,1
전환美,1
금리인상론,1
재부각반도체주,1
"약세…이수스페셜티케미컬,",1
속에도,3
0.55포인트(0.02%),1
2577.67에,1
64억원,1
197억원을,1
170억원씩,1
367억원,1
468억원의,1
마감했다.대형주가,1
0.04%씩,1
2.21%,1
10만6200원에,1
2.26%,1
이수스페셜티케미컬(457190)이,1
상한가(29.94%)로,1
뛰어오르며,1
있다.존속회사인,1
이수화학(005950)도,2
15.21%,1
0.77포인트(0.03%),1
"2,577.89를",1
208억원어치,1
856.26을,1
"1,319원",1
"1,321원에",2
/사진=뉴스1,2
2.47포인트(p)(0.10%),1
2574.65를,1
1.22p(0.14%),1
855.72를,1
1321.00원에,1
코스피·환율[연합뉴스,1
"2,570대로",4
3.49포인트(0.14%),1
"2,573.63을",1
1.16포인트(0.14%),1
855.78이다.,1
거래일(2577.12),1
0.18%(4.56포인트),1
2572.56,1
손엄지,1
2400~2650선에서,2
2400대,2
이하에서는,1
등이다.1일,1
PER(주가수익비율)은,1
13.0배에서,1
감익,1
대표주를,2
제외할,1
9.6배로,1
"하락한다""고",1
평균이,1
11배에,1
가깝다는,1
이하는,4
7%에,2
"해당한다""면서",1
"""비중",1
분기점으로,1
조언했다.현재,1
반도체다.,1
"충분하고,",1
방어주에서는,1
"""삼성전자(005930)와",1
"남아있다""면서",1
말했다.또,1
방어주들을,1
선별하는,1
"가능하다""면서",1
"""방어주",1
"유틸리티""라고",1
"제기반도체,",1
KOSPI,2
2300~2650을,1
지속하기에는,1
강재현,2
"""지금부터",1
고민은,2
과연,1
여부일,1
"""결론부터",1
"말하면,",1
길은,2
고될,2
"생각""이라고",1
"""연말까지도",1
근본적으로,2
선회하기는,2
"""연말에",1
가까울,2
수록,2
누적되며,2
지금보다는,2
"보인다""면서",1
"""그렇다면",1
벗어나겠지만,2
매력적으로,2
느껴질,2
강하지는,2
(출처=뉴시스/NEWSIS),1
"""역사적으로도",1
활황기에,2
"제한적이었다""면서",1
"""따라서",1
하반기KOSPI,1
2300~2650으로로,1
"제시한다""고",1
베팅하며,2
늘리기,2
보다는,2
"업종(반도체,",1
포트폴리오의,2
맞추기를,1
"추천한다""면서",1
지속되면,3
단순하게,3
스토리가,2
매매에,2
낮춰줄,2
우세에도,1
"하락""0.5%",1
"예상""부채한도",1
이미지출처=EPA·연합뉴스투자자들은,1
관문을,1
소진,1
예정일을,1
진행돼야,1
한다.아울러,1
우세해지고,1
있다.Fed,1
당국자들은,1
제퍼슨은,1
위원회가,1
강화할지를,1
결정하기,1
"해준다""라고",1
언급했다.패트릭,1
"""우리가",1
(금리,1
인상을),1
제약적이라고,1
믿는,1
지점에,1
도달해야,1
"하며,",1
당장이,1
(제약적인,1
시점에),1
했다.1일,1
"한다""라며",1
견조하지만,1
설명했다.한지영,1
"""(국내",1
증시는),1
"""한국의",1
"않지만,",1
효과는,1
집중하며,1
위험의,1
반영을,1
꺼리고,1
“연방준비제도(Fed·연준)는,1
견해”라며,1
변곡점으로,1
타결은,1
우호적이나,1
선반영했다.,1
“영향력은,1
장기와,1
단기로,1
구분,1
장기는,1
재정지출,1
"측면에서,",1
단기는,1
부정적”이라며,1
잡음을,1
일으켰던,1
"2011년,",1
겪었다”고,1
단정하기,1
있다”라며,1
“한국은,1
민감했다”고,1
우려했다..그는,1
“이익,1
반등한데다,1
재발,1
계산했을,1
2400,1
해당한다”면서,1
2300~2650포인트로,2
투자전략이,1
“OECD,1
경기선행지수의,1
업사이드,1
고민하게,1
시그널은,1
왔기에,1
조금은,1
원인이,1
“따라서,1
‘과연,1
있을지’,1
여부”라며,1
“그,2
“연말까지도,1
“연말에,1
가겠지만,1
실적에서는,1
“역사적으로도,1
맞춰야,1
“2019년에도,1
경험했지만,1
둔화된다,1
“당시에도,1
"조절,",1
업종들은,1
그힘이,1
박스에,1
갇혀,1
업종들을,1
바라볼,1
"호텔·레저,",1
"필수소비재,",1
미디어,1
대상”이라며,1
"최고투자책임자,",1
주문미,1
호재미국,1
"대선,",1
변수…박스권,1
탈출,1
"전망""과감하게",1
질러도,1
"된다.""최근",1
A공제회,1
최고투자책임자(CIO)는,1
직원들에게,1
주문했다.,1
지침을,1
2501.53보다,1
짓눌러왔던,1
디폴트(채무,1
불이행),1
고비를,1
안도감은,1
마침표를,1
"찍겠지만,",1
돌아섰다는,1
지배적이다.미국,1
"잦아들고,",1
기대심리가,1
우호적이다.,1
"강했지만,",1
있다.B공제회,1
CIO는,2
경기선행지수도,1
터닝하는,1
"괜찮다""고",1
"""예전에",1
쪽의,1
주식으로,1
흘러도,1
호황으로,1
부정적이라서,1
얻을,1
가정이,1
덧붙였다.C연금,1
"""인플레이션과",1
침체의,1
아슬아슬한,1
줄타기에서,1
비교해보면,1
빠져서,1
"""증시를",1
비싸지,1
조마조마하지만,1
나쁘지는,1
"""지난해에",1
25%,1
빠졌는데,1
올라왔고,1
연출되면,1
CEO들도,1
회계법인,1
딜로이트,1
글로벌과,1
포춘이,1
공동조사해,1
서베이에,1
CEO들은,1
비즈니스,1
키워드를,1
회복의,1
희망과,1
재도약을,1
탐색'으로,1
'경기,1
사업환경에서,1
전환으로,1
극복,1
추진'과,1
탐색으로,1
태세,1
예산안,4
후보자,4
"등록,",4
방문,6
"위험,",4
"의사록에서,",1
참석자는,1
동결'에,1
"실었지만,",1
언제든,1
선택지도,1
그래프보다는,1
"2650선""단기",1
"변동,",1
"감안해야""",1
2023.05.31.,5
mangusta@newsis.com[서울=뉴시스],2
셀인메이(Sell,1
May·5월에,1
떠나라),1
이겨낸,1
오를지,1
변경하며,1
'순환매',1
2400~2650선으로,1
제시했다.1일,1
75.59(3.02%),1
전날은,2
2596.31까지,13
치솟아,3
했다.이같은,1
삼성전자(9.01%)와,1
SK하이닉스(21.34%),1
이끌었다고,1
무방하다는,1
집중됐다.시장에서는,1
부채한도협상,2
도출된,1
"13일,",1
불협화음이,1
통과하거나,5
전환점이,2
그늘에,1
가렸던,1
주목받는다면,1
조언했다.이재만,1
추종보다는,1
선별이,1
시기라고,1
국내를,1
선진국의,1
공통된,1
"현상""이라고",1
견인…,1
2596.31“증시,1
우상향”,1
경계”,1
북한의,38
우주발사체,36
발사도,1
발짝,1
다가갔다.,1
맞이하며,1
나왔다.31일,1
8.40포인트(0.32%),19
발사로,6
"우려됐으나,",1
0.51포인트,2
2586.03으로,12
연고점(2585.52·종가,1
기준)을,1
2590대에,1
10일(2602.80),1
기록했다.외국인의,1
시도하던,1
48.8로,3
전월(49.2)과,1
예상치(49.7)를,1
보였다.그럼에도,1
2266억원어치를,1
2500원까지,1
갈아치웠으며,1
LG전자도,5
5500원으로,1
조용구,1
“한반도,1
안보,3
일상화된,1
발사에도,5
부각되지,1
잡았다.반면,1
도사리고,1
강세장’이,1
이루고,1
"""韓,",1
'하락,1
사이클',1
마감하기는,1
갈아치우기도,3
들어갔지만,1
상승세의,1
보여줬다는,1
2400~2650포인트로,2
주당순이익(EPS)도,2
3월말,2
187포인트에서,2
206포인트로,2
"마무리하고,",2
가시화되면서,5
상대강도,2
통과했다”고,3
강세압력,2
가른다...'실적,1
대형주',1
"반등하면서,",1
"""경기선행지수와",1
'금융장세'에서,4
'실적장세'로,4
"나타난다""고",5
받게,1
"유효하다""라면서",1
2500선대에서,2
부양정책이,2
"2024년,",2
넘어가면,5
"중대형주,",5
시설투자가,5
"정보기술(IT),",5
"에너지·화학,",5
"""'가짜",1
강세장'도,1
"대비해야""",1
통과과정에서,2
"예상되지만,",4
내수의,4
"""규모가",4
파산할,4
변곡점은,3
시카고상품거래소에,1
5월30일(현지시간),1
‘베이비스텝’을,1
단행할,1
66.6%로,1
1주,1
전(28.1%)에,1
신용리스크,1
재확산,1
방지를,1
호전되다,4
준비해야,4
"등장하지만,",4
강세장',4
순매수…5월만,1
4.3조원삼성전자·하이닉스,1
"담아""외국인",1
장기매수…순환매,1
"주목""[이데일리",1
‘폭풍,1
매수’는,1
기간(5월24~31일)에만,1
2조1189억원을,1
마디,1
돌파하기,1
걸고,2
바람을,1
선두에,1
기자]외국인이,1
사들인다…5월에만,1
4조3464억원31일,1
"넘봤지만,",1
매도공세에,1
순조롭지,1
이슈까지,1
"확대했지만,",1
4조3464억원,1
붐의,1
주역인,1
401.11달러에,2
419.38달러까지,2
9919억9000만달러를,1
최초의,1
‘1조달러,1
클럽’,1
"1.24%,",2
1.54%씩,1
아랑곳,1
"1445억원,",2
코스피시장과,1
최대치”라며,1
“삼성전자가,1
다운사이클,1
머니무브는,1
말했다.여기에,1
재개)에도,1
살아나지,1
지급준비율(지준율),1
“미·중,1
경기회복을,1
정부도,1
올인(All-in)할,1
여건”이라며,1
“부채한도,1
타결을,1
금융시장내,1
보여줄,1
기대도…‘소외주,1
주목’5월,1
2144억원으로,1
삼성전자(2조5671억원)와,3
SK하이닉스(1조4717억원)에,1
3위다.,1
10위(1358억원)에,1
올렸다.윤혁진,1
“현대차가,1
호실적과,1
북미와,1
권역의,1
현상”이라며,1
“2~3분기에도,1
20.62%,2
"3조5943억원,",1
81.99%,1
2조8242억원을,1
LG전자(066570),2
전장(VS)사업에,1
12.35%,1
김록호,1
“이차전지,1
생산계획,1
잔고를,1
2025년에는,1
VS사업부,2
마그나와,1
조인트벤처(JV)의,1
이상은,3
JV의,1
"추정되지만,",1
5년간,1
전망되는데다,1
통과된,1
감축법(IRA)을,1
급성장할,1
전망되면서,1
때문이다.하지만,1
소외됐고,1
한다고도,1
“주도주(반도체,1
등),1
비중확대와,1
순환매에,1
대응하기,1
안정성이,1
운송이나,1
"호텔레저,",1
건설업종도,1
매매의,1
대안이,1
코앞에,2
낮아지며,2
걸린,2
갈아치우는,2
몰리면서다.,2
전날(2585.32)보다,2
FX,2
"들어갔지만,",2
2989.24(1월,2
2155.49까지,1
이어왔지만,2
러브콜,2
질주하며,2
그래픽=박경민,2
minn@joongang.co.kr,2
31일에도,2
1·2위는,2
SK하이닉스(1778억917만400원)와,2
삼성전자(1444억2346만1800원)가,2
초(1월,2
2일)부터,2
"10조4063억원,",2
1조4548억원가량을,1
7만2300원에,3
1년4개월,1
반도체’를,1
귀환을,2
기대감이다.,2
소비’,2
증가했던,2
가전·IT,1
시달렸다.,2
통계청에,2
재고율은,2
"31.5%로,",2
만들어둔,2
창고에,2
쌓아두고,2
바꾼,2
불면서다.,2
그래픽처리장치(GPU),2
GPT에,2
고부가,2
귀환,2
쳤다는,2
“등락은,2
7~8월에,2
2780까지는,2
“적어도,2
2500이,2
깨지지는,2
착시효과일,2
“반도체산업,1
둔화나,2
지속하긴,2
나온다.31일,1
전망했다.DB금융투자는,1
3000포인트로,1
전망했다.이경민,1
2380~2780을,1
과정에서는,1
저평과,1
"예상된다""면서",1
분석했다.김병연,1
"""연간",2
순이익의,1
레벨은,1
"감익이나,",1
시소게임이,1
2400~2750으로,1
올려잡았다.이은택,1
꼽았다.그러나,1
진통을,1
있는데다가,1
기대의,4
"되돌림,",1
"침체우려,",1
산재하고,1
때문이다.삼성증권은,1
"""국내증시는",1
패닉,1
2200선의,1
진바닥을,1
잠복한,4
내성을,1
"확보했다""면서도",1
내다봤다.이에,1
전략은,1
안도감과,1
급속한,4
뒤따를,1
성패가,1
갈릴,1
약해,3
2300~2650에서,1
봤다.이남강,1
한국경제가,1
효과와,1
버티는,1
"전망""이라면서",1
1.2%를,1
전망이고,1
2586.03로,1
2155.22까지,1
1조4548억원,1
기록했다.'셀,1
반도체'를,1
가전?IT,1
머스크,5
최고경영자(CEO)가,2
“(GPU가),1
마약보다,1
구하기,1
치솟는,1
클럽에,1
2501(1월,1
3일)에서,1
3549.4(5월,1
30일)로,1
가하면서,1
산맥인,1
누릴,1
위축시켰던,1
가속,1
페달을,1
세게,1
밟아왔던,1
모드를,1
소비자물가지수(CPU),1
”반도체산업,1
제재에,1
미미할,2
박재근,1
한국반도체디스플레이기술학회,1
회장은,1
제재가,1
아니다”고,1
CPU가,1
더블데이터레이트(DDR),1
5,2
것“이라며,1
상승효과는,1
2596.31…2577.12로,1
2156억,1
쓰면서,1
갖게,1
고점(2602.80),1
2156억원을,1
기관(-2869억원)이,1
"상하이종합지수(-0.61%),",1
닛케이225지수(-1.41%),1
"삼성전자(-1.24%),",4
"SK하이닉스(-1.54%),",5
LG화학(-1.28%),1
LG에너지솔루션(3.28%)과,2
삼성바이오로직스(0.77%)는,1
7만2500원을,1
터치하면서,1
발사,22
"""북한의",3
미사일,3
발사는,3
이전에도,3
